"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","quantile",0.975,210,"Kujawsko-Pomorskie"
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","quantile",0.99,234,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.01,16,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.025,21,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.05,26,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.1,34,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.15,39,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.2,45,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.25,49,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.3,54,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.35,59,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.4,63,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.45,68,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.5,73,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.55,78,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.6,84,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.65,90,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.7,97,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.75,104,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.8,114,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.85,126,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.9,142,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.95,170,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.975,196,"Kujawsko-Pomorskie"
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","quantile",0.99,230,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.01,7,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.025,10,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.05,14,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.1,19,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.15,23,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.2,27,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.25,30,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.3,34,"Kujawsko-Pomorskie"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","quantile",0.35,38,"Kujawsko-Pomorskie"
